id,name,customer_id,email,currency,taxes_included,total_price,subtotal_price,total_discounts,total_line_items_price,total_tax,total_shipping_price_set_shop_money_amount,total_weight,financial_status,fulfillment_status,created_at,processed_at,updated_at,cancelled_at,cancel_reason,confirmed,test,buyer_accepts_marketing,source_name,referring_site,landing_site,shipping_address_country,shipping_address_country_code,shipping_address_city,customer_locale,presentment_currency,order_number,_weld_synced
511109,#VIT11109,109140,customer_8b18e1bd86@icloud.com,GBP,True,23.98,19.99,0.0,19.99,3.33,3.99,80,refunded,,2024-11-28T13:18:05,2024-11-28T13:18:05,2024-11-28T13:25:05,2024-11-29T02:18:05,other,True,False,False,web,,/products/cbd-oil-10,United Kingdom,GB,Brighton,en,GBP,12109,2024-11-28T13:18:05
511110,#VIT11110,109141,customer_9de85d862b@icloud.com,GBP,True,59.98,59.98,0.0,59.98,10.0,0,110,paid,fulfilled,2024-11-28T20:53:02,2024-11-28T20:53:02,2024-11-28T21:02:02,,,True,False,False,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Birmingham,en,GBP,12110,2024-11-28T20:53:02
511111,#VIT11111,109142,customer_b47b3f62cb@hotmail.com,GBP,True,49.99,49.99,0.0,49.99,8.33,0,50,paid,fulfilled,2024-11-28T17:30:04,2024-11-28T17:30:04,2024-11-28T17:37:04,,,True,False,True,web,,/products/vitamin-d3,United Kingdom,GB,Bristol,en,GBP,12111,2024-11-28T17:30:04
511112,#VIT11112,109143,customer_1281c02fa3@mail.com,GBP,True,86.98,86.98,0.0,86.98,14.5,0,180,paid,fulfilled,2024-11-28T15:51:54,2024-11-28T15:51:54,2024-11-28T16:18:54,,,True,False,False,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Birmingham,en,GBP,12112,2024-11-28T15:51:54
511113,#VIT11113,109144,customer_39ec52e2fb@yahoo.co.uk,GBP,True,132.98,132.98,0.0,132.98,22.16,0,180,paid,fulfilled,2024-11-28T18:51:48,2024-11-28T18:51:48,2024-11-28T19:04:48,,,True,False,False,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Leeds,en,GBP,12113,2024-11-28T18:51:48
511114,#VIT11114,109145,customer_2d3da38097@outlook.com,GBP,True,114.62,109.63,19.35,128.98,18.27,4.99,200,paid,fulfilled,2024-11-28T06:20:56,2024-11-28T06:20:56,2024-11-28T06:23:56,,,True,False,True,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,Cambridge,en,GBP,12114,2024-11-28T06:20:56
511115,#VIT11115,109146,customer_efb9ec21a7@outlook.com,GBP,True,62.97,62.97,0.0,62.97,10.49,0,350,paid,fulfilled,2024-11-28T18:55:29,2024-11-28T18:55:29,2024-11-28T19:04:29,,,True,False,False,web,https://www.facebook.com/,/products/cbd-oil-20,United Kingdom,GB,Birmingham,en,GBP,12115,2024-11-28T18:55:29
511116,#VIT11116,109147,customer_db56d3c9a4@mail.com,GBP,True,44.17,39.18,9.8,48.98,6.53,4.99,130,paid,fulfilled,2024-11-28T09:11:54,2024-11-28T09:11:54,2024-11-28T09:30:54,,,True,False,False,web,,/products/sleep-support,United Kingdom,GB,Cardiff,en,GBP,12116,2024-11-28T09:11:54
511117,#VIT11117,109148,customer_79eab23171@yahoo.co.uk,GBP,True,26.98,22.99,0.0,22.99,3.83,3.99,60,paid,fulfilled,2024-11-28T18:02:29,2024-11-28T18:02:29,2024-11-28T18:06:29,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Edinburgh,en,GBP,12117,2024-11-28T18:02:29
511118,#VIT11118,109149,customer_193b18a5cc@icloud.com,GBP,True,29.98,24.99,0.0,24.99,4.16,4.99,150,paid,fulfilled,2024-11-28T21:19:27,2024-11-28T21:19:27,2024-11-28T21:45:27,,,True,False,False,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Edinburgh,en,GBP,12118,2024-11-28T21:19:27
511119,#VIT11119,109150,customer_767b82bced@gmail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,140,paid,fulfilled,2024-11-28T12:47:01,2024-11-28T12:47:01,2024-11-28T13:02:01,,,True,False,False,web,https://www.instagram.com/,/products/collagen,United Kingdom,GB,Cardiff,en,GBP,12119,2024-11-28T12:47:01
511120,#VIT11120,109151,customer_a4b9033f2f@outlook.com,GBP,True,42.38,42.38,10.6,52.98,7.06,0,320,paid,fulfilled,2024-11-28T06:40:11,2024-11-28T06:40:11,2024-11-28T06:55:11,,,True,False,False,web,https://www.youtube.com/,/products/cbd-gummies,United Kingdom,GB,Cambridge,en,GBP,12120,2024-11-28T06:40:11
511121,#VIT11121,109152,customer_a39003dbd1@icloud.com,GBP,True,25.49,25.49,4.5,29.99,4.25,0,50,paid,fulfilled,2024-11-28T10:45:45,2024-11-28T10:45:45,2024-11-28T11:08:45,,,True,False,False,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,12121,2024-11-28T10:45:45
511122,#VIT11122,109153,customer_04e3c97880@hotmail.com,GBP,True,128.97,123.98,0.0,123.98,20.66,4.99,190,paid,fulfilled,2024-11-28T23:25:35,2024-11-28T23:25:35,2024-11-28T23:35:35,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Sheffield,en,GBP,12122,2024-11-28T23:25:35
511123,#VIT11123,109154,customer_a60212340a@gmail.com,GBP,True,223.95,219.96,0.0,219.96,36.66,3.99,470,paid,fulfilled,2024-11-28T08:58:21,2024-11-28T08:58:21,2024-11-28T09:14:21,,,True,False,False,web,direct,/products/cbd-oil-20,United Kingdom,GB,Liverpool,en,GBP,12123,2024-11-28T08:58:21
511124,#VIT11124,109155,customer_565e704889@mail.com,GBP,True,60.28,60.28,6.7,66.98,10.05,0,150,paid,fulfilled,2024-11-28T12:37:32,2024-11-28T12:37:32,2024-11-28T12:49:32,,,True,False,False,web,https://www.google.com/,/products/sleep-support,United Kingdom,GB,Cambridge,en,GBP,12124,2024-11-28T12:37:32
511125,#VIT11125,109156,customer_97349644f6@mail.com,GBP,True,49.99,49.99,0.0,49.99,8.33,0,50,paid,fulfilled,2024-11-28T23:30:02,2024-11-28T23:30:02,2024-11-28T23:42:02,,,True,False,True,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Cambridge,en,GBP,12125,2024-11-28T23:30:02
511126,#VIT11126,109157,customer_3a02af8615@gmail.com,GBP,True,53.97,49.98,0.0,49.98,8.33,3.99,130,paid,fulfilled,2024-11-28T13:49:13,2024-11-28T13:49:13,2024-11-28T14:09:13,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Cardiff,en,GBP,12126,2024-11-28T13:49:13
511127,#VIT11127,109158,customer_9e05a81bf7@yahoo.co.uk,GBP,True,52.98,52.98,0.0,52.98,8.83,0,190,paid,fulfilled,2024-11-28T11:47:53,2024-11-28T11:47:53,2024-11-28T11:56:53,,,True,False,False,web,https://www.youtube.com/,/products/collagen,United Kingdom,GB,Birmingham,en,GBP,12127,2024-11-28T11:47:53
511128,#VIT11128,109159,customer_3d98882e71@icloud.com,GBP,True,52.98,52.98,0.0,52.98,8.83,0,200,refunded,,2024-11-28T12:21:00,2024-11-28T12:21:00,2024-11-28T12:40:00,2024-11-29T17:21:00,customer,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Glasgow,en,GBP,12128,2024-11-28T12:21:00
511129,#VIT11129,109160,customer_6b8c168290@gmail.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,130,paid,fulfilled,2024-11-28T07:47:49,2024-11-28T07:47:49,2024-11-28T08:15:49,,,True,False,False,web,https://www.google.com/,/products/collagen,United Kingdom,GB,Sheffield,en,GBP,12129,2024-11-28T07:47:49
511130,#VIT11130,109161,customer_76b1d5b52c@hotmail.com,GBP,True,119.27,114.28,12.7,126.98,19.05,4.99,180,paid,fulfilled,2024-11-28T13:42:30,2024-11-28T13:42:30,2024-11-28T13:43:30,,,True,False,True,web,https://www.tiktok.com/,/products/sleep-support,United Kingdom,GB,Liverpool,en,GBP,12130,2024-11-28T13:42:30
511131,#VIT11131,109162,customer_9dcecafda1@outlook.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,150,paid,fulfilled,2024-11-28T13:28:35,2024-11-28T13:28:35,2024-11-28T13:51:35,,,True,False,True,web,,/products/sleep-support,United Kingdom,GB,Bristol,en,GBP,12131,2024-11-28T13:28:35
511132,#VIT11132,109163,customer_c5e0810875@mail.com,GBP,True,82.97,82.97,0.0,82.97,13.83,0,330,paid,fulfilled,2024-11-28T06:10:45,2024-11-28T06:10:45,2024-11-28T06:33:45,,,True,False,True,web,https://www.instagram.com/,/products/cbd-oil-10,United Kingdom,GB,Liverpool,en,GBP,12132,2024-11-28T06:10:45
511133,#VIT11133,109164,customer_cf0dcafb63@protonmail.com,GBP,True,110.47,110.47,19.5,129.97,18.41,0,150,paid,fulfilled,2024-11-28T12:19:03,2024-11-28T12:19:03,2024-11-28T12:26:03,,,True,False,False,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,London,en,GBP,12133,2024-11-28T12:19:03
511134,#VIT11134,109165,customer_9a109e0fde@mail.com,GBP,True,49.98,49.98,0.0,49.98,8.33,0,290,paid,fulfilled,2024-11-28T21:24:15,2024-11-28T21:24:15,2024-11-28T21:39:15,,,True,False,True,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Glasgow,en,GBP,12134,2024-11-28T21:24:15
511135,#VIT11135,109166,customer_2e97d6ab67@yahoo.co.uk,GBP,True,47.98,47.98,0.0,47.98,8.0,0,210,paid,fulfilled,2024-11-28T08:43:52,2024-11-28T08:43:52,2024-11-28T09:10:52,,,True,False,True,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Newcastle,en,GBP,12135,2024-11-28T08:43:52
511136,#VIT11136,109167,customer_b8ee42f6c6@gmail.com,GBP,True,66.98,62.99,7.0,69.99,10.5,3.99,120,paid,fulfilled,2024-11-28T07:33:08,2024-11-28T07:33:08,2024-11-28T07:37:08,,,True,False,True,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Manchester,en,GBP,12136,2024-11-28T07:33:08
511137,#VIT11137,109168,customer_d1c8582f3e@outlook.com,GBP,True,13.98,9.99,0.0,9.99,1.67,3.99,60,paid,fulfilled,2024-11-28T13:08:23,2024-11-28T13:08:23,2024-11-28T13:27:23,,,True,False,False,web,https://www.youtube.com/,/products/cbd-gummies,United Kingdom,GB,Birmingham,en,GBP,12137,2024-11-28T13:08:23
511138,#VIT11138,109169,customer_e806fadea5@icloud.com,GBP,True,107.96,107.96,0.0,107.96,17.99,0,580,paid,fulfilled,2024-11-28T16:36:27,2024-11-28T16:36:27,2024-11-28T17:06:27,,,True,False,True,web,https://www.facebook.com/,/products/cbd-gummies,United Kingdom,GB,Newcastle,en,GBP,12138,2024-11-28T16:36:27
511139,#VIT11139,109170,customer_ab2e751f4e@icloud.com,GBP,True,28.98,24.99,0.0,24.99,4.16,3.99,280,paid,fulfilled,2024-11-28T14:02:09,2024-11-28T14:02:09,2024-11-28T14:05:09,,,True,False,True,web,https://www.tiktok.com/,/products/cbd-oil-20,United Kingdom,GB,Nottingham,en,GBP,12139,2024-11-28T14:02:09
511140,#VIT11140,109171,customer_f698a9fa48@protonmail.com,GBP,True,24.98,19.99,0.0,19.99,3.33,4.99,80,refunded,,2024-11-28T18:32:43,2024-11-28T18:32:43,2024-11-28T18:59:43,2024-11-29T12:32:43,fraud,True,False,True,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Edinburgh,en,GBP,12140,2024-11-28T18:32:43
511141,#VIT11141,109172,customer_97a7d8c195@icloud.com,GBP,True,26.99,26.99,0.0,26.99,4.5,0,280,paid,fulfilled,2024-11-28T12:07:02,2024-11-28T12:07:02,2024-11-28T12:18:02,,,True,False,True,web,https://www.facebook.com/,/products/cbd-oil-20,United Kingdom,GB,Sheffield,en,GBP,12141,2024-11-28T12:07:02
511142,#VIT11142,109173,customer_670940430a@hotmail.com,GBP,True,39.99,39.99,0.0,39.99,6.67,0,280,paid,fulfilled,2024-11-28T14:07:56,2024-11-28T14:07:56,2024-11-28T14:15:56,,,True,False,False,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,Manchester,en,GBP,12142,2024-11-28T14:07:56
511143,#VIT11143,109174,customer_6a2ec3076b@protonmail.com,GBP,True,9.99,9.99,0.0,9.99,1.67,0,60,refunded,,2024-11-28T15:13:12,2024-11-28T15:13:12,2024-11-28T15:33:12,2024-11-30T01:13:12,other,True,False,False,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Glasgow,en,GBP,12143,2024-11-28T15:13:12
511144,#VIT11144,109175,customer_54c5f97db4@hotmail.com,GBP,True,33.98,29.99,0.0,29.99,5.0,3.99,50,paid,fulfilled,2024-11-28T07:36:13,2024-11-28T07:36:13,2024-11-28T07:54:13,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Edinburgh,en,GBP,12144,2024-11-28T07:36:13
511145,#VIT11145,109176,customer_c7f7beebbe@outlook.com,GBP,True,17.98,13.99,0.0,13.99,2.33,3.99,70,paid,fulfilled,2024-11-28T19:35:38,2024-11-28T19:35:38,2024-11-28T19:44:38,,,True,False,False,web,https://www.instagram.com/,/products/sleep-support,United Kingdom,GB,Newcastle,en,GBP,12145,2024-11-28T19:35:38
511146,#VIT11146,109177,customer_83e12324b9@mail.com,GBP,True,42.98,42.98,0.0,42.98,7.16,0,110,refunded,,2024-11-28T09:24:20,2024-11-28T09:24:20,2024-11-28T09:35:20,2024-11-28T17:24:20,customer,True,False,False,web,https://www.youtube.com/,/products/ashwagandha,United Kingdom,GB,Nottingham,en,GBP,12146,2024-11-28T09:24:20
511147,#VIT11147,109178,customer_ac22e94f40@mail.com,GBP,True,16.99,16.99,0.0,16.99,2.83,0,100,paid,fulfilled,2024-11-28T16:27:08,2024-11-28T16:27:08,2024-11-28T16:40:08,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Birmingham,en,GBP,12147,2024-11-28T16:27:08
511148,#VIT11148,109179,customer_77570d8487@hotmail.com,GBP,True,24.99,24.99,0.0,24.99,4.16,0,280,paid,fulfilled,2024-11-28T15:26:12,2024-11-28T15:26:12,2024-11-28T15:42:12,,,True,False,True,web,direct,/products/cbd-oil-20,United Kingdom,GB,Brighton,en,GBP,12148,2024-11-28T15:26:12
511149,#VIT11149,109180,customer_6590530011@protonmail.com,GBP,True,34.98,29.99,0.0,29.99,5.0,4.99,50,paid,fulfilled,2024-11-28T19:44:38,2024-11-28T19:44:38,2024-11-28T19:55:38,,,True,False,True,web,https://www.facebook.com/,/products/ashwagandha,United Kingdom,GB,Newcastle,en,GBP,12149,2024-11-28T19:44:38
511150,#VIT11150,109181,customer_cbba764ce7@icloud.com,GBP,True,55.99,55.99,14.0,69.99,9.33,0,120,paid,fulfilled,2024-11-28T18:25:41,2024-11-28T18:25:41,2024-11-28T18:52:41,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-10,United Kingdom,GB,Oxford,en,GBP,12150,2024-11-28T18:25:41
511151,#VIT11151,109182,customer_94267422ab@mail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-11-28T22:49:18,2024-11-28T22:49:18,2024-11-28T23:12:18,,,True,False,False,web,https://www.youtube.com/,/products/collagen,United Kingdom,GB,London,en,GBP,12151,2024-11-28T22:49:18
511152,#VIT11152,109183,customer_a5d19fecc1@hotmail.com,GBP,True,130.97,126.98,0.0,126.98,21.16,3.99,180,refunded,,2024-11-28T06:05:24,2024-11-28T06:05:24,2024-11-28T06:31:24,2024-11-28T11:05:24,fraud,True,False,False,web,https://www.tiktok.com/,/products/sleep-support,United Kingdom,GB,Birmingham,en,GBP,12152,2024-11-28T06:05:24
511153,#VIT11153,109184,customer_d50356b85c@hotmail.com,GBP,True,23.98,18.99,0.0,18.99,3.16,4.99,80,paid,fulfilled,2024-11-28T07:14:21,2024-11-28T07:14:21,2024-11-28T07:43:21,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-oil-10,United Kingdom,GB,Glasgow,en,GBP,12153,2024-11-28T07:14:21
511154,#VIT11154,109185,customer_9a1d22d97f@protonmail.com,GBP,True,31.98,26.99,0.0,26.99,4.5,4.99,280,paid,fulfilled,2024-11-28T09:12:05,2024-11-28T09:12:05,2024-11-28T09:33:05,,,True,False,False,web,https://www.instagram.com/,/products/sleep-support,United Kingdom,GB,Cardiff,en,GBP,12154,2024-11-28T09:12:05
511155,#VIT11155,109186,customer_44804468c9@yahoo.co.uk,GBP,True,34.98,29.99,0.0,29.99,5.0,4.99,50,paid,fulfilled,2024-11-28T12:39:28,2024-11-28T12:39:28,2024-11-28T12:46:28,,,True,False,False,web,https://www.tiktok.com/,/products/sleep-support,United Kingdom,GB,Edinburgh,en,GBP,12155,2024-11-28T12:39:28
511156,#VIT11156,109187,customer_8f28f8b3d4@gmail.com,GBP,True,47.98,47.98,0.0,47.98,8.0,0,280,paid,fulfilled,2024-11-28T11:05:15,2024-11-28T11:05:15,2024-11-28T11:32:15,,,True,False,False,web,direct,/products/cbd-gummies,United Kingdom,GB,Birmingham,en,GBP,12156,2024-11-28T11:05:15
511157,#VIT11157,109188,customer_d7a02269fd@yahoo.co.uk,GBP,True,11.24,11.24,3.75,14.99,1.87,0,80,paid,fulfilled,2024-11-28T08:08:56,2024-11-28T08:08:56,2024-11-28T08:19:56,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Glasgow,en,GBP,12157,2024-11-28T08:08:56
511158,#VIT11158,109189,customer_04784e7918@mail.com,GBP,True,47.98,47.98,0.0,47.98,8.0,0,260,paid,fulfilled,2024-11-28T23:24:21,2024-11-28T23:24:21,2024-11-28T23:29:21,,,True,False,False,web,direct,/products/sleep-support,United Kingdom,GB,London,en,GBP,12158,2024-11-28T23:24:21
511159,#VIT11159,109190,customer_8c211fe481@mail.com,GBP,True,61.97,57.98,0.0,57.98,9.66,3.99,230,paid,fulfilled,2024-11-28T15:04:42,2024-11-28T15:04:42,2024-11-28T15:17:42,,,True,False,False,web,https://www.google.com/,/products/ashwagandha,United Kingdom,GB,Edinburgh,en,GBP,12159,2024-11-28T15:04:42
511160,#VIT11160,109191,customer_bec270331a@hotmail.com,GBP,True,56.98,56.98,0.0,56.98,9.5,0,190,paid,fulfilled,2024-11-28T14:58:28,2024-11-28T14:58:28,2024-11-28T15:10:28,,,True,False,True,web,,/products/cbd-gummies,United Kingdom,GB,Leeds,en,GBP,12160,2024-11-28T14:58:28
511161,#VIT11161,109192,customer_af2163ae81@gmail.com,GBP,True,22.99,22.99,0.0,22.99,3.83,0,60,paid,fulfilled,2024-11-28T10:21:38,2024-11-28T10:21:38,2024-11-28T10:39:38,,,True,False,False,web,https://www.youtube.com/,/products/collagen,United Kingdom,GB,Nottingham,en,GBP,12161,2024-11-28T10:21:38
511162,#VIT11162,109193,customer_8325eebf33@mail.com,GBP,True,109.99,109.99,0.0,109.99,18.33,0,120,paid,fulfilled,2024-11-28T13:36:01,2024-11-28T13:36:01,2024-11-28T13:44:01,,,True,False,True,web,https://www.instagram.com/,/products/vitamin-d3,United Kingdom,GB,Nottingham,en,GBP,12162,2024-11-28T13:36:01
511163,#VIT11163,109194,customer_3d8f5023b7@gmail.com,GBP,True,79.98,79.98,0.0,79.98,13.33,0,100,paid,fulfilled,2024-11-28T20:36:43,2024-11-28T20:36:43,2024-11-28T20:41:43,,,True,False,False,web,https://www.facebook.com/,/products/vitamin-d3,United Kingdom,GB,Newcastle,en,GBP,12163,2024-11-28T20:36:43
511164,#VIT11164,109195,customer_c0264d62c9@hotmail.com,GBP,True,57.97,52.98,0.0,52.98,8.83,4.99,180,paid,fulfilled,2024-11-28T20:39:38,2024-11-28T20:39:38,2024-11-28T20:48:38,,,True,False,True,web,https://www.instagram.com/,/products/cbd-oil-10,United Kingdom,GB,Leeds,en,GBP,12164,2024-11-28T20:39:38
511165,#VIT11165,109196,customer_a8c271a00a@yahoo.co.uk,GBP,True,22.99,22.99,0.0,22.99,3.83,0,130,paid,fulfilled,2024-11-28T17:12:38,2024-11-28T17:12:38,2024-11-28T17:36:38,,,True,False,True,web,,/products/cbd-oil-20,United Kingdom,GB,Cardiff,en,GBP,12165,2024-11-28T17:12:38
511166,#VIT11166,109197,customer_0f409328d4@outlook.com,GBP,True,68.98,68.98,0.0,68.98,11.5,0,130,paid,fulfilled,2024-11-28T14:57:21,2024-11-28T14:57:21,2024-11-28T15:17:21,,,True,False,True,web,https://www.tiktok.com/,/products/cbd-oil-20,United Kingdom,GB,Brighton,en,GBP,12166,2024-11-28T14:57:21
511167,#VIT11167,109198,customer_8ff3e5c233@outlook.com,GBP,True,41.98,41.98,0.0,41.98,7.0,0,210,paid,fulfilled,2024-11-28T18:17:56,2024-11-28T18:17:56,2024-11-28T18:38:56,,,True,False,True,web,https://www.youtube.com/,/products/cbd-oil-20,United Kingdom,GB,Sheffield,en,GBP,12167,2024-11-28T18:17:56
511168,#VIT11168,109199,customer_6adf56275d@hotmail.com,GBP,True,41.77,37.78,4.2,41.98,6.3,3.99,340,refunded,,2024-11-28T06:25:48,2024-11-28T06:25:48,2024-11-28T06:43:48,2024-11-30T06:25:48,other,True,False,False,web,,/products/cbd-oil-10,United Kingdom,GB,Newcastle,en,GBP,12168,2024-11-28T06:25:48
511169,#VIT11169,109200,customer_b5834482cf@outlook.com,GBP,True,42.97,38.98,0.0,38.98,6.5,3.99,220,paid,fulfilled,2024-11-28T08:45:13,2024-11-28T08:45:13,2024-11-28T08:51:13,,,True,False,True,web,,/products/cbd-oil-20,United Kingdom,GB,Bristol,en,GBP,12169,2024-11-28T08:45:13
511170,#VIT11170,109201,customer_3d340e0c35@mail.com,GBP,True,20.98,16.99,0.0,16.99,2.83,3.99,110,paid,fulfilled,2024-11-28T14:27:02,2024-11-28T14:27:02,2024-11-28T14:36:02,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Manchester,en,GBP,12170,2024-11-28T14:27:02
511171,#VIT11171,109202,customer_1f4efad385@gmail.com,GBP,True,53.96,48.97,0.0,48.97,8.16,4.99,290,paid,fulfilled,2024-11-28T18:08:24,2024-11-28T18:08:24,2024-11-28T18:12:24,,,True,False,False,web,,/products/sleep-support,United Kingdom,GB,Manchester,en,GBP,12171,2024-11-28T18:08:24
511172,#VIT11172,109203,customer_d5df16a316@outlook.com,GBP,True,97.97,92.98,0.0,92.98,15.5,4.99,180,paid,fulfilled,2024-11-28T18:47:32,2024-11-28T18:47:32,2024-11-28T19:08:32,,,True,False,True,web,,/products/cbd-gummies,United Kingdom,GB,Edinburgh,en,GBP,12172,2024-11-28T18:47:32
511173,#VIT11173,109204,customer_d4736089e8@mail.com,GBP,True,18.58,13.59,3.4,16.99,2.26,4.99,110,paid,fulfilled,2024-11-28T08:02:52,2024-11-28T08:02:52,2024-11-28T08:29:52,,,True,False,True,web,,/products/cbd-oil-20,United Kingdom,GB,Oxford,en,GBP,12173,2024-11-28T08:02:52
511174,#VIT11174,109205,customer_f4e5ce5686@gmail.com,GBP,True,130.97,126.98,0.0,126.98,21.16,3.99,180,paid,fulfilled,2024-11-28T15:57:05,2024-11-28T15:57:05,2024-11-28T16:13:05,,,True,False,False,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Nottingham,en,GBP,12174,2024-11-28T15:57:05
511175,#VIT11175,109206,customer_4159275bec@protonmail.com,GBP,True,74.98,69.99,0.0,69.99,11.66,4.99,120,paid,fulfilled,2024-11-28T08:55:11,2024-11-28T08:55:11,2024-11-28T09:16:11,,,True,False,False,web,https://www.tiktok.com/,/products/ashwagandha,United Kingdom,GB,Bristol,en,GBP,12175,2024-11-28T08:55:11
511176,#VIT11176,109207,customer_b46b32f9a3@outlook.com,GBP,True,49.98,49.98,0.0,49.98,8.33,0,430,paid,fulfilled,2024-11-28T18:45:14,2024-11-28T18:45:14,2024-11-28T19:09:14,,,True,False,True,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Nottingham,en,GBP,12176,2024-11-28T18:45:14
511177,#VIT11177,109208,customer_fdb9c2fa9c@yahoo.co.uk,GBP,True,85.97,85.97,0.0,85.97,14.33,0,460,paid,fulfilled,2024-11-28T13:01:45,2024-11-28T13:01:45,2024-11-28T13:21:45,,,True,False,True,web,https://www.google.com/,/products/cbd-oil-20,United Kingdom,GB,Sheffield,en,GBP,12177,2024-11-28T13:01:45
511178,#VIT11178,109209,customer_035f12a883@gmail.com,GBP,True,149.97,149.97,0.0,149.97,24.99,0,340,paid,fulfilled,2024-11-28T08:38:14,2024-11-28T08:38:14,2024-11-28T08:53:14,,,True,False,False,web,https://www.tiktok.com/,/products/cbd-oil-10,United Kingdom,GB,Newcastle,en,GBP,12178,2024-11-28T08:38:14
511179,#VIT11179,109210,customer_5b8b215d8e@icloud.com,GBP,True,125.97,125.97,14.0,139.97,20.99,0,250,paid,fulfilled,2024-11-28T22:59:03,2024-11-28T22:59:03,2024-11-28T23:14:03,,,True,False,False,web,https://www.google.com/,/products/vitamin-d3,United Kingdom,GB,Brighton,en,GBP,12179,2024-11-28T22:59:03
511180,#VIT11180,109211,customer_bce15e2b9a@mail.com,GBP,True,64.97,59.98,0.0,59.98,10.0,4.99,360,paid,fulfilled,2024-11-28T08:47:51,2024-11-28T08:47:51,2024-11-28T08:56:51,,,True,False,True,web,https://www.facebook.com/,/products/collagen,United Kingdom,GB,Liverpool,en,GBP,12180,2024-11-28T08:47:51
511181,#VIT11181,109212,customer_318f8d4e13@mail.com,GBP,True,210.95,206.96,0.0,206.96,34.49,3.99,780,paid,fulfilled,2024-11-28T08:26:29,2024-11-28T08:26:29,2024-11-28T08:31:29,,,True,False,False,web,https://www.google.com/,/products/cbd-gummies,United Kingdom,GB,Sheffield,en,GBP,12181,2024-11-28T08:26:29
